sample_id,molecule_id,cx,cy,cz,R11,R12,R13,R21,R22,R23,R31,R32,R33,Fx,Fy,Fz,Mx,My,Mz
15,1,-3.4912530283958407,0.0708886657938951,4.583945063759211,-0.9328555412673079,0.17466367846041364,0.31507640113717755,-0.039799074212352056,-0.9192162890332316,0.3917364517986737,0.35804548987344903,0.35289377070536704,0.8644474615490694,0.33238500540447313,-0.10524911434650856,-1.0707836796695414,-0.36004941916330724,1.2408247407725288,-0.33151548830041944
16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3566607970998511,-0.07170834310013015,-0.9629439379128328,0.7891652743148633,0.03954513263578926,-0.0020634907845086398
16,1,0.7935121291565644,-2.1439789611471487,-4.626479575417647,-0.7334471997789977,0.2067399554293315,0.647544435514216,0.3905457225021273,0.9078637825937435,0.15250374057665433,-0.5563535240938428,0.3647491509019016,-0.7466115543873557,-0.3566607970998512,0.07170834310013008,0.9629439379128321,0.9436090845946435,-0.9255213313388092,0.7098352960208874
17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18580429320555147,-0.2974137816389432,-0.8643062967598512,0.9368386599270772,1.051100111040098,0.025177773510725664
17,1,2.4697887569224166,-2.3159878296507297,-3.9611842143964107,-0.13790012749461322,0.9594150098323315,-0.24598047431736644,-0.7822499412921999,0.04683184269145957,0.6212019058715709,0.6075101515080378,0.2780820336133737,0.744044218038237,-0.18580429320555147,0.29741378163894305,0.8643062967598509,-0.1132265725128931,0.3475488300217202,-0.32940650579545394
18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011964169271128944,-0.3154851214490158,0.5844715748093099,-0.962795490960498,-0.18710056497485572,-0.010628956292097546
18,1,0.5344021078497396,-3.4216461928237263,4.368138844506263,0.18140708401307015,-0.9833825435144156,0.007088228339522273,0.5179804561982874,0.08942128260079096,-0.8507056372298489,0.8359352348516533,0.15799559275229075,0.5255945926323475,-0.011964169271129046,0.31548512144901575,-0.58447157480931,0.34102336606575545,-0.07298112404602988,-0.1170298033686302
19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20701890899411063,-0.07945873342401388,-1.2019418061717086,-0.08500583339172851,1.0739017693612174,-0.004660528950049259
19,1,2.9698986088686725,0.16499031914967113,-4.5208802721221595,-0.8676297830129533,0.4085747139542499,0.28334654179308105,-0.3534113364709071,-0.9076152655483998,0.22657218937317755,0.3497413142348822,0.09644289948311732,0.9318689716137922,-0.20701890899411055,0.07945873342401377,1.2019418061717086,-0.47252634919231146,1.5598358271015123,-0.2654799687733511
20,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19781380976630175,0.24576578258637274,-0.670850017708158,-0.5147638628744529,-0.14653380044963818,-0.01116785355271703
